source_run,source_file,schedule_family,dataset_group,size_group,dataset,sample_name,sample_index,seq_len,scheduler,n_steps,seed,requested_entropy_mode,plddt_mean,diversity,rmsd_mean,invalid_rate,invalid_structures,infer_seconds_per_output,infer_seconds_per_model_output,trajectory_plddt_mean_all_frames,n_outputs,n_endpoint_outputs
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,linear,25,123,standard,94.5775089263916,11.131684303283691,11.131684303283691,0.0,0.0,14.474880633875728,0.5789952253550291,90.0035479736328,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,cosine,10,7,standard,97.20906448364258,12.366313934326172,12.366313934326172,0.0,0.0,5.791738440748304,0.5791738440748304,89.31692581176758,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,cosine,25,314,standard,97.03130531311035,12.904372215270996,12.904372215270996,0.0,0.0,14.474670767784119,0.5789868307113647,89.99030136108398,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,sigmoid,10,42,standard,98.01410102844238,8.413761138916016,8.413761138916016,0.0,0.0,5.788697360549122,0.5788697360549122,89.6464599609375,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,sigmoid,25,2718,standard,97.31591796875,11.114714622497559,11.114714622497559,0.0,0.0,14.469942597672343,0.5787977039068938,91.07308349609374,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,entropic,10,123,standard,95.11742210388184,9.40774917602539,9.40774917602539,0.0,0.0,5.787742226850241,0.5787742226850241,89.05596714019775,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,entropic_log1p,5,7,standard,94.03765106201172,16.068206787109375,16.068206787109375,0.0,0.0,2.890999788418412,0.5781999576836825,87.083736038208,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,entropic_log1p,10,314,standard,94.96321487426758,10.83674144744873,10.83674144744873,0.0,0.0,5.786617188714445,0.5786617188714445,88.44811534881592,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,power_2,5,42,standard,91.70175361633301,6.490660190582275,6.490660190582275,0.0,0.0,2.8923161076381803,0.5784632215276361,85.51496696472168,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aex_A,28,275,power_2,10,2718,standard,94.8069019317627,15.969756126403809,15.969756126403809,0.0,0.0,5.785517120733857,0.5785517120733857,87.75412082672119,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,linear,5,123,standard,93.21844673156738,3.5519015789031982,3.5519015789031982,0.0,0.0,1.1193312113173306,0.22386624226346613,85.89616317749024,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,linear,25,7,standard,95.97945022583008,5.422412395477295,5.422412395477295,0.0,0.0,5.573801056947559,0.22295204227790236,87.78525100708008,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,cosine,5,314,standard,95.76435852050781,6.922155857086182,6.922155857086182,0.0,0.0,1.1174547583796084,0.22349095167592167,86.53623466491699,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,cosine,25,42,standard,97.67745590209961,14.54534912109375,14.54534912109375,0.0,0.0,5.572087784297764,0.22288351137191056,89.03638557434083,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,sigmoid,5,2718,standard,98.16866874694824,6.564131259918213,6.564131259918213,0.0,0.0,1.1179672139696777,0.22359344279393553,87.08425483703613,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,sigmoid,25,123,standard,97.72650527954102,10.613471984863281,10.613471984863281,0.0,0.0,5.57521614106372,0.2230086456425488,89.87894630432129,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,entropic,10,7,standard,95.56431198120117,6.224443435668945,6.224443435668945,0.0,0.0,2.231250916607678,0.2231250916607678,87.50361080169678,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,entropic,25,314,standard,97.5728988647461,14.802035331726074,14.802035331726074,0.0,0.0,5.575371236074716,0.22301484944298863,88.63640213012695,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,entropic_log1p,10,42,standard,95.60526466369629,5.559763431549072,5.559763431549072,0.0,0.0,2.232384321279824,0.2232384321279824,87.48261985778808,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,entropic_log1p,25,2718,standard,97.53780937194824,11.925396919250488,11.925396919250488,0.0,0.0,5.576664303895086,0.22306657215580344,88.32806602478027,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6d7y_B,29,155,power_2,10,123,standard,94.25475311279297,11.310868263244629,11.310868263244629,0.0,0.0,2.2314353599213064,0.22314353599213063,86.31257228851318,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,linear,5,7,standard,84.28143882751465,3.953237771987915,3.953237771987915,0.0,0.0,1.2346041318960488,0.24692082637920976,70.18471488952636,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,linear,10,314,standard,95.10185050964355,4.220236778259277,4.220236778259277,0.0,0.0,2.462172653991729,0.2462172653991729,84.18269701004029,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,cosine,5,42,standard,95.46292877197266,5.227031230926514,5.227031230926514,0.0,0.0,1.2330733607523143,0.24661467215046287,78.43687419891357,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,cosine,10,2718,standard,97.91462898254395,3.108107566833496,3.108107566833496,0.0,0.0,2.4616012750193477,0.24616012750193478,85.10036334991455,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,sigmoid,5,123,standard,98.53434562683105,1.592978596687317,1.592978596687317,0.0,0.0,1.232721276115626,0.24654425522312523,80.2619785308838,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,sigmoid,25,7,standard,97.94881439208984,6.711002349853516,6.711002349853516,0.0,0.0,6.145593256223947,0.24582373024895787,85.89175857543945,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,entropic,5,314,standard,87.5942268371582,6.588320255279541,6.588320255279541,0.0,0.0,1.2353273243643343,0.24706546487286687,72.52761058807373,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,entropic,25,42,standard,97.79091453552246,5.945228099822998,5.945228099822998,0.0,0.0,6.153278946410865,0.24613115785643458,85.91510410308838,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,entropic_log1p,5,2718,standard,89.18243980407715,6.469900608062744,6.469900608062744,0.0,0.0,1.2343038604594767,0.24686077209189533,75.59714889526367,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,entropic_log1p,25,123,standard,97.85481262207031,3.870842218399048,3.870842218399048,0.0,0.0,6.148905908223242,0.24595623632892966,87.46970268249511,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,power_2,10,7,standard,91.92974662780762,5.799246311187744,5.799246311187744,0.0,0.0,2.4661604333668947,0.24661604333668946,78.72419443130494,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6e7e_A,30,169,power_2,25,314,standard,95.29911422729492,4.533050537109375,4.533050537109375,0.0,0.0,6.1468286090530455,0.24587314436212182,85.79005493164063,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,linear,10,42,standard,89.33400917053223,32.52924346923828,32.52924346923828,0.0,0.0,6.86669589439407,0.686669589439407,75.39932098388672,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,linear,25,2718,standard,92.47387504577637,30.63861083984375,30.63861083984375,0.0,0.0,17.180658765137196,0.6872263506054879,75.13491561889649,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,cosine,10,123,standard,95.24578857421875,23.294965744018555,23.294965744018555,0.0,0.0,6.860162131488323,0.6860162131488323,76.11426658630371,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,sigmoid,5,7,standard,93.39020729064941,23.582191467285156,23.582191467285156,0.0,0.0,3.426798197440803,0.6853596394881606,74.09674873352051,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,sigmoid,10,314,standard,96.18898963928223,24.197830200195312,24.197830200195312,0.0,0.0,6.856939486693591,0.6856939486693591,75.9830919265747,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,entropic,5,42,standard,84.08622932434082,31.484189987182617,31.484189987182617,0.0,0.0,3.426972378976643,0.6853944757953286,73.20632667541504,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,entropic,10,2718,standard,90.39277076721191,29.48824119567871,29.48824119567871,0.0,0.0,6.856469837483019,0.6856469837483019,74.63827972412109,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,entropic_log1p,5,123,standard,86.03033828735352,32.560604095458984,32.560604095458984,0.0,0.0,3.4227082543075085,0.6845416508615016,74.48586311340333,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,entropic_log1p,25,7,standard,95.61566162109375,27.203332901000977,27.203332901000977,0.0,0.0,17.043417301494628,0.6817366920597852,77.35876091003418,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,power_2,5,314,standard,77.03111267089844,27.132822036743164,27.132822036743164,0.0,0.0,3.427184611093253,0.6854369222186506,68.57816467285156,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7buy_A,31,306,power_2,25,42,standard,89.08356285095215,19.396142959594727,19.396142959594727,0.0,0.0,17.162980596069247,0.6865192238427699,71.98579948425294,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,linear,5,2718,standard,74.80281066894531,7.70810079574585,7.70810079574585,0.0,0.0,0.8268783143721521,0.16537566287443042,56.10934543609619,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,linear,25,123,standard,94.73230934143066,13.18651294708252,13.18651294708252,0.0,0.0,4.105335112195462,0.1642134044878185,66.79203697204589,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,cosine,10,7,standard,94.74374008178711,10.526725769042969,10.526725769042969,0.0,0.0,1.6449717497453094,0.16449717497453092,61.649732398986814,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,cosine,25,314,standard,97.23575401306152,14.534103393554688,14.534103393554688,0.0,0.0,4.110713707283139,0.16442854829132558,64.41263080596924,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,sigmoid,10,42,standard,95.97322082519531,12.913836479187012,12.913836479187012,0.0,0.0,1.644216117914766,0.1644216117914766,61.057674980163576,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,sigmoid,25,2718,standard,95.78153991699219,16.628931045532227,16.628931045532227,0.0,0.0,4.109492710325867,0.16437970841303468,64.78219417572022,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,entropic,10,123,standard,88.76583480834961,11.41296100616455,11.41296100616455,0.0,0.0,1.6453620442189276,0.16453620442189276,61.88622779846192,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,entropic_log1p,5,7,standard,78.93263816833496,9.239360809326172,9.239360809326172,0.0,0.0,0.8236064133234322,0.16472128266468644,57.8514684677124,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,entropic_log1p,10,314,standard,90.45632362365723,11.26383113861084,11.26383113861084,0.0,0.0,1.6453678719699383,0.16453678719699383,62.68519592285156,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,power_2,5,42,standard,63.74592304229736,13.763206481933594,13.763206481933594,0.0,0.0,0.8243230087682605,0.16486460175365208,47.786772918701175,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6yhu_B,32,117,power_2,10,2718,standard,81.27834129333496,16.575956344604492,16.575956344604492,0.0,0.0,1.6445634588599205,0.16445634588599206,53.25077953338623,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,linear,5,123,standard,92.49075317382812,5.933311462402344,5.933311462402344,0.0,0.0,4.8512312970124185,0.9702462594024837,86.58717422485351,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,linear,25,7,standard,94.36892127990723,5.085879325866699,5.085879325866699,0.0,0.0,24.35265561938286,0.9741062247753143,88.94195960998535,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,cosine,5,314,standard,95.01028633117676,3.5651180744171143,3.5651180744171143,0.0,0.0,4.820315359625965,0.964063071925193,87.24111289978028,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,cosine,25,42,standard,96.58315467834473,5.423223495483398,5.423223495483398,0.0,0.0,24.0692420238629,0.962769680954516,89.36949768066407,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,sigmoid,5,2718,standard,97.74868583679199,1.9133920669555664,1.9133920669555664,0.0,0.0,4.858642707113177,0.9717285414226353,87.77124366760253,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,sigmoid,25,123,standard,96.47437858581543,4.139243125915527,4.139243125915527,0.0,0.0,24.067708427552134,0.9627083371020854,89.65260498046875,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,entropic,10,7,standard,94.81339454650879,5.839009761810303,5.839009761810303,0.0,0.0,9.63748677726835,0.963748677726835,88.29621868133545,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,entropic,25,314,standard,96.12753486633301,4.465656757354736,4.465656757354736,0.0,0.0,24.01696916669607,0.9606787666678429,88.80519889831542,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,entropic_log1p,10,42,standard,95.21293449401855,5.384786128997803,5.384786128997803,0.0,0.0,9.741749389097095,0.9741749389097094,88.32999095916747,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,entropic_log1p,25,2718,standard,96.49667358398438,5.074182510375977,5.074182510375977,0.0,0.0,24.055512445047498,0.9622204978018999,89.44863632202149,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7aqx_A,33,364,power_2,10,123,standard,93.05668258666992,6.026846408843994,6.026846408843994,0.0,0.0,9.638221175409853,0.9638221175409853,86.52852382659913,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,linear,5,7,standard,88.58462524414062,9.022144317626953,9.022144317626953,0.0,0.0,3.3713345057331026,0.6742669011466205,80.10519142150879,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,linear,10,314,standard,92.17839622497559,10.867196083068848,10.867196083068848,0.0,0.0,6.74565285583958,0.674565285583958,82.93018283843995,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,cosine,5,42,standard,92.90142059326172,7.163930416107178,7.163930416107178,0.0,0.0,3.3703314536251128,0.6740662907250226,81.47697372436524,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,cosine,10,2718,standard,95.9045181274414,6.811598300933838,6.811598300933838,0.0,0.0,6.746202726382762,0.6746202726382762,82.4097822189331,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,sigmoid,5,123,standard,96.82873916625977,6.755233287811279,6.755233287811279,0.0,0.0,3.369154560379684,0.6738309120759368,82.17060508728028,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,sigmoid,25,7,standard,96.45548057556152,12.780498504638672,12.780498504638672,0.0,0.0,16.86627060873434,0.6746508243493736,85.3056275177002,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,entropic,5,314,standard,89.8894100189209,9.196173667907715,9.196173667907715,0.0,0.0,3.370367863215506,0.6740735726431012,80.58868446350098,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,entropic,25,42,standard,96.39469909667969,7.539851665496826,7.539851665496826,0.0,0.0,16.86837908066809,0.6747351632267237,84.84302253723145,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,entropic_log1p,5,2718,standard,90.30343055725098,8.114117622375488,8.114117622375488,0.0,0.0,3.370687776245177,0.6741375552490354,80.67472991943359,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,entropic_log1p,25,123,standard,96.61478805541992,16.57413101196289,16.57413101196289,0.0,0.0,16.750646919943392,0.6700258767977357,85.66440803527831,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,power_2,10,7,standard,90.55212783813477,8.100395202636719,8.100395202636719,0.0,0.0,6.742492601741105,0.6742492601741106,80.30753631591797,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,7c45_A,34,302,power_2,25,314,standard,92.00386428833008,11.090657234191895,11.090657234191895,0.0,0.0,16.866019770968705,0.6746407908387482,82.00394538879395,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6q9c_A,35,155,linear,10,42,standard,97.38610649108887,15.572891235351562,15.572891235351562,0.0,0.0,2.2276317169889808,0.2227631716988981,94.54002571105957,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6q9c_A,35,155,linear,25,2718,standard,97.21260070800781,16.344497680664062,16.344497680664062,0.0,0.0,5.563209242653102,0.22252836970612408,94.46135566711426,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6q9c_A,35,155,cosine,10,123,standard,98.28789138793945,10.506930351257324,10.506930351257324,0.0,0.0,2.2268497180193663,0.22268497180193664,94.48274326324463,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6q9c_A,35,155,sigmoid,5,7,standard,98.70548629760742,4.210111141204834,4.210111141204834,0.0,0.0,1.1149038942530751,0.222980778850615,94.69278182983399,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_atlas_test_medium_std/metrics.rank0.csv,standard,ATLAS,Medium,atlas_test.strict_ready,6q9c_A,35,155,sigmoid,10,314,standard,98.68480682373047,9.241774559020996,9.241774559020996,0.0,0.0,2.2285652584396303,0.22285652584396304,95.02896919250489,40.0,4.0
